GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1138054986,20231104,202311,2023,2023.8329,ISRGOVMIL,ISRAELI,ISR,,,,,GOV,MIL,,MIL,SPECIAL FORCES,,,,,,MIL,,,0,125,125,12,3,-5.0,6,1,6,-4.3298969072165,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20231104074500,https://www.tagesschau.de/ausland/europa/gaza-tunnelsystem-100.html
1138066260,20231104,202311,2023,2023.8329,USAGOV,A US,USA,,,,,GOV,,,,,,,,,,,,,0,026,026,02,1,4.0,10,1,10,-5.27638190954773,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231104091500,https://www.tagesschau.de/ausland/asien/israel-gaza-256.html
1138248352,20231104,202311,2023,2023.8329,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,042,042,04,1,1.9,10,1,10,-5.26315789473684,1,Nepal,NP,NP,,28.0,84.0,NP,0,,,,,,,,1,Nepal,NP,NP,,28.0,84.0,NP,20231105140000,https://www.tagesschau.de/ausland/asien/nepal-erdbeben-192.html
1138248350,20231104,202311,2023,2023.8329,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,043,043,04,1,2.8,10,1,10,-5.26315789473684,0,,,,,,,,1,Nepal,NP,NP,,28.0,84.0,NP,1,Nepal,NP,NP,,28.0,84.0,NP,20231105140000,https://www.tagesschau.de/ausland/asien/nepal-erdbeben-192.html
1138054710,20231104,202311,2023,2023.8329,BOLGOV,BOLIVIA,BOL,,,,,GOV,,,BOL,BOLIVIA,BOL,,,,,,,,0,161,161,16,4,-4.0,10,1,10,-4.37580437580437,1,Bolivia,BL,BL,,-17.0,-65.0,BL,1,Bolivia,BL,BL,,-17.0,-65.0,BL,1,Bolivia,BL,BL,,-17.0,-65.0,BL,20231104074500,https://www.tagesschau.de/newsticker/liveblog-israel-samstag-106.html
1138134607,20231104,202311,2023,2023.8329,DEU,GERMAN,DEU,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-4.30622009569378,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,20231104183000,https://www.tagesschau.de/ausland/gaza-deutsche-100.html
1138134864,20231104,202311,2023,2023.8329,PSE,WEST BANK,PSE,,,,,,,,,,,,,,,,,,0,111,111,11,3,-2.0,4,1,4,-4.30622009569378,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,0,,,,,,,,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,20231104183000,https://www.tagesschau.de/ausland/gaza-deutsche-100.html
1138128461,20231104,202311,2023,2023.8329,ISRMIL,ISRAEL,ISR,,,,,MIL,,,PSE,GAZA,PSE,,,,,,,,0,190,190,19,4,-10.0,10,1,10,-5.03524672708963,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20231104173000,https://www.tagesschau.de/ausland/asien/israel-gaza-258.html
1138134860,20231104,202311,2023,2023.8329,PSE,WEST BANK,PSE,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,4,1,4,-4.30622009569378,4,"Palestinian Red Crescent, West Bank (general), West Bank",WE,WE00,18315,31.5289,35.0999,11315580,0,,,,,,,,4,"Palestinian Red Crescent, West Bank (general), West Bank",WE,WE00,18315,31.5289,35.0999,11315580,20231104183000,https://www.tagesschau.de/ausland/gaza-deutsche-100.html
1138128700,20231104,202311,2023,2023.8329,UKRGOV,UKRAINE,UKR,,,,,GOV,,,UKR,UKRAINE,UKR,,,,,,,,1,026,026,02,1,4.0,2,1,2,-1.68539325842696,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20231104173000,https://www.tagesschau.de/ausland/europa/von-der-leyen-ukraine-104.html
1138128683,20231104,202311,2023,2023.8329,UKR,UKRAINIAN,UKR,,,,,,,,,,,,,,,,,,1,026,026,02,1,4.0,2,1,2,-1.68539325842696,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,0,,,,,,,,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20231104173000,https://www.tagesschau.de/ausland/europa/von-der-leyen-ukraine-104.html
1138128695,20231104,202311,2023,2023.8329,UKR,UKRAINIAN,UKR,,,,,,,,UKRGOV,UKRAINE,UKR,,,,,GOV,,,1,026,026,02,1,4.0,2,1,2,-1.68539325842696,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20231104173000,https://www.tagesschau.de/ausland/europa/von-der-leyen-ukraine-104.html
1138128699,20231104,202311,2023,2023.8329,UKRGOV,UKRAINIAN,UKR,,,,,GOV,,,UKR,KIEV,UKR,,,,,,,,1,026,026,02,1,4.0,4,1,4,-1.68539325842696,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20231104173000,https://www.tagesschau.de/ausland/europa/von-der-leyen-ukraine-104.html
1138134844,20231104,202311,2023,2023.8329,NGOHLHIRC,RED CRESCENT,,IRC,,,,NGO,HLH,,PSE,WEST BANK,PSE,,,,,,,,0,111,111,11,3,-2.0,2,1,2,-4.30622009569378,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,20231104183000,https://www.tagesschau.de/ausland/gaza-deutsche-100.html
1138134884,20231104,202311,2023,2023.8329,PSE,PALESTINIAN,PSE,,,,,,,,NGOHLHIRC,RED CRESCENT,,IRC,,,,NGO,HLH,,0,010,010,01,1,0.0,4,1,4,-4.30622009569378,4,"Palestinian Red Crescent, West Bank (general), West Bank",WE,WE00,18315,31.5289,35.0999,11315580,4,"Palestinian Red Crescent, West Bank (general), West Bank",WE,WE00,18315,31.5289,35.0999,11315580,4,"Palestinian Red Crescent, West Bank (general), West Bank",WE,WE00,18315,31.5289,35.0999,11315580,20231104183000,https://www.tagesschau.de/ausland/gaza-deutsche-100.html
1138134606,20231104,202311,2023,2023.8329,DEU,GERMAN,DEU,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-4.30622009569378,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,20231104183000,https://www.tagesschau.de/ausland/gaza-deutsche-100.html
1138134843,20231104,202311,2023,2023.8329,NGOHLHIRC,RED CRESCENT,,IRC,,,,NGO,HLH,,,,,,,,,,,,0,111,111,11,3,-2.0,2,1,2,-4.30622009569378,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,0,,,,,,,,4,"Red Crescent, West Bank (general), West Bank",WE,WE00,32687,32.0839,35.1847,11308877,20231104183000,https://www.tagesschau.de/ausland/gaza-deutsche-100.html
1138054657,20231104,202311,2023,2023.8329,,,,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,080,080,08,2,5.0,10,1,10,-4.37580437580437,0,,,,,,,,1,Bolivia,BL,BL,,-17.0,-65.0,BL,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,20231104074500,https://www.tagesschau.de/newsticker/liveblog-israel-samstag-106.html
1138091321,20231104,202311,2023,2023.8329,UKR,UKRAINE,UKR,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,10,1,10,-1.00603621730382,4,"Kherson, Khersons'ka Oblast', Ukraine",UP,UP08,28557,46.6558,32.6178,-1041356,0,,,,,,,,4,"Kherson, Khersons'ka Oblast', Ukraine",UP,UP08,28557,46.6558,32.6178,-1041356,20231104123000,https://www.tagesschau.de/ausland/europa/von-der-leyen-ukraine-102.html
1138054974,20231104,202311,2023,2023.8329,ISR,ISRAELI,ISR,,,,,,,,MIL,SPECIAL FORCES,,,,,,MIL,,,0,125,125,12,3,-5.0,2,1,2,-4.3298969072165,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20231104074500,https://www.tagesschau.de/ausland/europa/gaza-tunnelsystem-100.html
1138234275,20231105,202311,2023,2023.8356,OPP,PRISONER,,,,,,OPP,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-2.74361400189215,1,Croatia,HR,HR,,45.166667,15.5,HR,0,,,,,,,,1,Croatia,HR,HR,,45.166667,15.5,HR,20231105120000,https://www.tagesschau.de/ausland/aserbaidschan-armenien-baerbock-100.html
1138202476,20231105,202311,2023,2023.8356,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,071,071,07,2,7.4,10,1,10,-2.34260614934114,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20231105070000,https://www.tagesschau.de/ausland/asien/hamas-suedostasien-100.html
1138248974,20231105,202311,2023,2023.8356,PSE,GAZA,PSE,,,,,,,,EGY,EGYPT,EGY,,,,,,,,0,040,040,04,1,1.0,2,1,2,-2.21774193548387,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,1,Egypt,EG,EG,,27.0,30.0,EG,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231105140000,https://www.tagesschau.de/ausland/asien/israel-gaza-fluchtroute-100.html
1138248599,20231105,202311,2023,2023.8356,EGY,EGYPT,EGY,,,,,,,,PSE,GAZA,PSE,,,,,,,,0,040,040,04,1,1.0,2,1,2,-2.21774193548387,1,Egypt,EG,EG,,27.0,30.0,EG,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231105140000,https://www.tagesschau.de/ausland/asien/israel-gaza-fluchtroute-100.html
1138214753,20231105,202311,2023,2023.8356,MILMED,ARMY,,,,,,MIL,MED,,CVL,POPULATION,,,,,,CVL,,,1,020,020,02,1,3.0,10,1,10,-4.66666666666667,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20231105090000,https://www.tagesschau.de/ausland/asien/nahost-gaza-102.html
1138248596,20231105,202311,2023,2023.8356,EGY,EGYPT,EGY,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,040,040,04,1,1.0,8,1,8,-2.21774193548387,1,Egypt,EG,EG,,27.0,30.0,EG,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231105140000,https://www.tagesschau.de/ausland/asien/israel-gaza-fluchtroute-100.html
1138299500,20231105,202311,2023,2023.8356,EUR,EUROPEAN,EUR,,,,,,,,JUD,CONSTITUTIONAL COURT,,,,,,JUD,,,1,042,042,04,1,1.9,10,1,10,-2.21465076660988,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,20231105214500,https://www.tagesschau.de/inland/innenpolitik/bab-bericht-aus-berlin-merz-100.html
1138299630,20231105,202311,2023,2023.8356,JUD,CONSTITUTIONAL COURT,,,,,,JUD,,,EUR,EUROPEAN,EUR,,,,,,,,1,043,043,04,1,2.8,10,1,10,-2.21465076660988,4,"Saxony, Sachsen, Germany",GM,GM13,40699,51.0,13.0,-1854401,4,"Saxony, Sachsen, Germany",GM,GM13,40699,51.0,13.0,-1854401,4,"Saxony, Sachsen, Germany",GM,GM13,40699,51.0,13.0,-1854401,20231105214500,https://www.tagesschau.de/inland/innenpolitik/bab-bericht-aus-berlin-merz-100.html
1138234213,20231105,202311,2023,2023.8356,LEG,REPRESENTATIVES,,,,,,LEG,,,ARM,ARMENIA,ARM,,,,,,,,0,043,043,04,1,2.8,8,1,8,-2.74361400189215,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,20231105120000,https://www.tagesschau.de/ausland/aserbaidschan-armenien-baerbock-100.html
1138234212,20231105,202311,2023,2023.8356,LEG,REPRESENTATIVES,,,,,,LEG,,,ARM,ARMENIA,ARM,,,,,,,,0,043,043,04,1,2.8,2,1,2,-2.74361400189215,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,20231105120000,https://www.tagesschau.de/ausland/aserbaidschan-armenien-baerbock-100.html
1138233869,20231105,202311,2023,2023.8356,ARM,ARMENIA,ARM,,,,,,,,LEG,REPRESENTATIVES,,,,,,LEG,,,0,042,042,04,1,1.9,2,1,2,-2.74361400189215,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,20231105120000,https://www.tagesschau.de/ausland/aserbaidschan-armenien-baerbock-100.html
1138248773,20231105,202311,2023,2023.8356,ISR,ISRAEL,ISR,,,,,,,,EGY,EGYPT,EGY,,,,,,,,0,040,040,04,1,1.0,8,1,8,-2.21774193548387,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,1,Egypt,EG,EG,,27.0,30.0,EG,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231105140000,https://www.tagesschau.de/ausland/asien/israel-gaza-fluchtroute-100.html
1138233870,20231105,202311,2023,2023.8356,ARM,ARMENIA,ARM,,,,,,,,LEG,REPRESENTATIVES,,,,,,LEG,,,0,042,042,04,1,1.9,8,1,8,-2.74361400189215,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,20231105120000,https://www.tagesschau.de/ausland/aserbaidschan-armenien-baerbock-100.html
1138202490,20231105,202311,2023,2023.8356,ISR,ISRAELI,ISR,,,,,,,,,,,,,,,,,,0,145,145,14,3,-7.5,10,1,10,-2.34260614934114,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20231105070000,https://www.tagesschau.de/ausland/asien/hamas-suedostasien-100.html
1138248814,20231105,202311,2023,2023.8356,ISRMIL,ISRAEL,ISR,,,,,MIL,,,SPY,INTELLIGENCE,,,,,,SPY,,,1,020,020,02,1,3.0,10,1,10,-2.21774193548387,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231105140000,https://www.tagesschau.de/ausland/asien/israel-gaza-fluchtroute-100.html
1138248777,20231105,202311,2023,2023.8356,ISR,ISRAELI,ISR,,,,,,,,ISRMIL,ISRAEL,ISR,,,,,MIL,,,0,016,016,01,1,-2.0,2,1,2,-2.21774193548387,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231105140000,https://www.tagesschau.de/ausland/asien/israel-gaza-fluchtroute-100.html
1138187844,20231105,202311,2023,2023.8356,MOS,ISLAMIC,,,,MOS,,,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,-5.50458715596331,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,0,,,,,,,,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,20231105041500,https://www.tagesschau.de/newsticker/liveblog-israel-sonntag-108.html
1138375220,20231106,202311,2023,2023.8384,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,020,020,02,1,3.0,20,1,10,-1.01112234580384,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,0,,,,,,,,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,20231106084500,https://www.tagesschau.de/inland/innenpolitik/faq-migrationsgipfel-100.html
1138341766,20231106,202311,2023,2023.8384,LEG,REPRESENTATIVES,,,,,,LEG,,,GOV,FOREIGN MINIST,,,,,,GOV,,,0,040,040,04,1,1.0,10,1,10,-1.34529147982063,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,20231106041500,https://www.tagesschau.de/ausland/asien/gaza-evakuierte-aegypten-100.html
1138375679,20231106,202311,2023,2023.8384,PSE,GAZA,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-3.63881401617251,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231106084500,https://www.tagesschau.de/ausland/asien/israel-gaza-nahost-krieg-jordanien-100.html
1138422125,20231106,202311,2023,2023.8384,AFG,AFGHAN,AFG,,,,,,,,,,,,,,,,,,1,110,110,11,3,-2.0,8,1,8,-2.52454417952315,4,"Peshawar, North-West Frontier, Pakistan",PK,PK03,40347,34.0078,71.5733,-2771364,0,,,,,,,,4,"Peshawar, North-West Frontier, Pakistan",PK,PK03,40347,34.0078,71.5733,-2771364,20231106131500,https://www.tagesschau.de/ausland/asien/afghanistan-fluechtlinge-verzweifelte-lage-100.html
1138422222,20231106,202311,2023,2023.8384,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,090,090,09,2,-2.0,10,1,10,-2.52454417952315,4,"Peshawar, North-West Frontier, Pakistan",PK,PK03,40347,34.0078,71.5733,-2771364,0,,,,,,,,4,"Peshawar, North-West Frontier, Pakistan",PK,PK03,40347,34.0078,71.5733,-2771364,20231106131500,https://www.tagesschau.de/ausland/asien/afghanistan-fluechtlinge-verzweifelte-lage-100.html
1138375662,20231106,202311,2023,2023.8384,PSE,GAZA,PSE,,,,,,,,,,,,,,,,,,0,190,190,19,4,-10.0,4,1,4,-3.63881401617251,1,Lebanon,LE,LE,,33.833333,35.833333,LE,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231106084500,https://www.tagesschau.de/ausland/asien/israel-gaza-nahost-krieg-jordanien-100.html
1138341667,20231106,202311,2023,2023.8384,GOV,FOREIGN MINIST,,,,,,GOV,,,LEG,REPRESENTATIVES,,,,,,LEG,,,0,040,040,04,1,1.0,10,1,10,-1.34529147982063,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,20231106041500,https://www.tagesschau.de/ausland/asien/gaza-evakuierte-aegypten-100.html
1138422126,20231106,202311,2023,2023.8384,AFG,AFGHAN,AFG,,,,,,,,,,,,,,,,,,1,110,110,11,3,-2.0,8,1,8,-2.52454417952315,5,"Nangarhar, Nangarhar, Afghanistan",AF,AF18,99928,34.3333,70.4167,-3385101,0,,,,,,,,5,"Nangarhar, Nangarhar, Afghanistan",AF,AF18,99928,34.3333,70.4167,-3385101,20231106131500,https://www.tagesschau.de/ausland/asien/afghanistan-fluechtlinge-verzweifelte-lage-100.html
1138341668,20231106,202311,2023,2023.8384,GOV,FOREIGN MINIST,,,,,,GOV,,,LEG,REPRESENTATIVES,,,,,,LEG,,,0,110,110,11,3,-2.0,10,1,10,-1.34529147982063,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,20231106041500,https://www.tagesschau.de/ausland/asien/gaza-evakuierte-aegypten-100.html
1138341635,20231106,202311,2023,2023.8384,EGY,EGYPT,EGY,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,073,073,07,2,7.4,6,1,6,-3.87481371087929,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231106041500,https://www.tagesschau.de/newsticker/liveblog-israel-montag-106.html
1138375423,20231106,202311,2023,2023.8384,ISR,ISRAEL,ISR,,,,,,,,,,,,,,,,,,0,190,190,19,4,-10.0,4,1,4,-3.63881401617251,1,Lebanon,LE,LE,,33.833333,35.833333,LE,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231106084500,https://www.tagesschau.de/ausland/asien/israel-gaza-nahost-krieg-jordanien-100.html
1138422296,20231106,202311,2023,2023.8384,DJI,DJIBOUTI,DJI,,,,,,,,,,,,,,,,,,1,071,071,07,2,7.4,6,1,6,-3.2258064516129,1,Jordan,JO,JO,,31.0,36.0,JO,0,,,,,,,,1,Jordan,JO,JO,,31.0,36.0,JO,20231106131500,https://www.tagesschau.de/ausland/asien/schulze-hilfe-jordanien-100.html
1138341638,20231106,202311,2023,2023.8384,EGY,EGYPT,EGY,,,,,,,,PSE,GAZA,PSE,,,,,,,,1,073,073,07,2,7.4,2,1,2,-3.87481371087929,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231106041500,https://www.tagesschau.de/newsticker/liveblog-israel-montag-106.html
1138459305,20231106,202311,2023,2023.8384,OPP,ACTIVIST,,,,,,OPP,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,-3.44827586206895,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20231106161500,https://www.tagesschau.de/ausland/asien/iran-mohammadi-hungerstreik-100.html
1138459108,20231106,202311,2023,2023.8384,IRN,TEHRAN,IRN,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,-3.44827586206895,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20231106161500,https://www.tagesschau.de/ausland/asien/iran-mohammadi-hungerstreik-100.html
1138459310,20231106,202311,2023,2023.8384,OPP,ACTIVIST,,,,,,OPP,,,,,,,,,,,,,0,120,120,12,3,-4.0,10,1,10,-3.44827586206895,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20231106161500,https://www.tagesschau.de/ausland/asien/iran-mohammadi-hungerstreik-100.html
1138458757,20231106,202311,2023,2023.8384,BUS,EMPLOYER,,,,,,BUS,,,,,,,,,,,,,1,045,045,04,1,5.0,10,1,10,0.36297640653357,1,France,FR,FR,,46.0,2.0,FR,0,,,,,,,,1,France,FR,FR,,46.0,2.0,FR,20231106161500,https://www.tagesschau.de/ausland/europa/frankreich-olympia-bauarbeiter-protest-100.html
1138422750,20231106,202311,2023,2023.8384,MED,NEWS AGENCY,,,,,,MED,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,-2.52454417952315,4,"Peshawar, North-West Frontier, Pakistan",PK,PK03,40347,34.0078,71.5733,-2771364,0,,,,,,,,4,"Peshawar, North-West Frontier, Pakistan",PK,PK03,40347,34.0078,71.5733,-2771364,20231106131500,https://www.tagesschau.de/ausland/asien/afghanistan-fluechtlinge-verzweifelte-lage-100.html
1138375218,20231106,202311,2023,2023.8384,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-1.01112234580384,1,Poland,PL,PL,,52.0,20.0,PL,0,,,,,,,,1,Poland,PL,PL,,52.0,20.0,PL,20231106084500,https://www.tagesschau.de/inland/innenpolitik/faq-migrationsgipfel-100.html
1138659978,20231107,202311,2023,2023.8411,GOV,EMBASSY,,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,4,1,4,-8.21078431372549,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,0,,,,,,,,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,20231107130000,https://www.tagesschau.de/inland/gesellschaft/suizid-medikament-urteil-100.html
